timestamp_us,channel,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,fsr_heel_left,fsr_fore_left,fsr_heel_right,fsr_fore_right,gait_phase
24965000,3,0.968393,0.24943,0.0,0.0,28.888,0.0,0.0,-73,-12,16529,57.665,1.071,-1.397,2821,2392,0,0,0
24965000,4,0.999099,0.042435,0.0,0.0,4.864,0.0,0.0,-25,132,16303,8.781,-0.371,-0.784,2821,2392,0,0,0
24965000,5,0.996792,-0.080036,-0.0,-0.0,-9.181,-0.0,0.0,4,111,16454,-16.907,-0.319,-0.478,2821,2392,0,0,0
24970000,0,0.835876,0.548919,0.0,0.0,66.586,0.0,0.0,-91,-42,16432,134.025,0.344,-0.287,2741,2399,0,0,0
24970000,1,0.791563,0.611087,0.0,0.0,75.336,0.0,0.0,-136,115,16287,150.731,1.091,0.166,2741,2399,0,0,0
24970000,2,0.979058,0.203582,0.0,0.0,23.493,0.0,0.0,-84,177,16268,47.253,0.329,-0.191,2741,2399,0,0,0
24970000,3,0.969415,0.245428,0.0,0.0,28.414,0.0,0.0,13,107,16388,56.168,-0.858,-0.491,2741,2399,0,0,0
24970000,4,0.999172,0.040687,0.0,0.0,4.664,0.0,0.0,128,-50,16440,10.897,0.54,0.098,2741,2399,0,0,0
24970000,5,0.997255,-0.074047,-0.0,-0.0,-8.493,-0.0,0.0,-5,-117,16380,-15.856,0.141,-1.455,2741,2399,0,0,0
24975000,0,0.833783,0.552092,0.0,0.0,67.021,0.0,0.0,19,103,16569,132.332,-0.643,-1.819,2654,2395,0,0,0
24975000,1,0.790866,0.611989,0.0,0.0,75.467,0.0,0.0,7,-65,16459,152.567,-0.813,-1.205,2654,2395,0,0,0
24975000,2,0.980318,0.197427,0.0,0.0,22.773,0.0,0.0,48,75,16489,48.89,0.313,-0.129,2654,2395,0,0,0
24975000,3,0.970341,0.241741,0.0,0.0,27.979,0.0,0.0,212,-9,16250,56.8,-0.604,-0.337,2654,2395,0,0,0
24975000,4,0.999218,0.039549,0.0,0.0,4.533,0.0,0.0,87,24,16392,8.357,0.05,-0.677,2654,2395,0,0,0
24975000,5,0.9977,-0.06778,-0.0,-0.0,-7.773,-0.0,0.0,51,183,16329,-16.555,0.876,0.05,2654,2395,0,0,0
24980000,0,0.831866,0.554977,0.0,0.0,67.418,0.0,0.0,100,20,16484,136.448,-0.892,0.079,2562,2379,0,0,0
24980000,1,0.790544,0.612405,0.0,0.0,75.527,0.0,0.0,-17,-75,16338,149.127,-0.06,-0.012,2562,2379,0,0,0
24980000,2,0.981589,0.191004,0.0,0.0,22.023,0.0,0.0,-77,-91,16522,45.251,-0.075,-0.343,2562,2379,0,0,0
24980000,3,0.971172,0.238379,0.0,0.0,27.582,0.0,0.0,60,-235,16560,57.755,1.631,1.065,2562,2379,0,0,0
24980000,4,0.999238,0.039023,0.0,0.0,4.473,0.0,0.0,111,-35,16425,11.11,0.411,0.503,2562,2379,0,0,0
24980000,5,0.998123,-0.061247,-0.0,-0.0,-7.023,-0.0,0.0,-24,94,16385,-12.776,0.784,-0.701,2562,2379,0,0,0
24985000,0,0.830131,0.557569,0.0,0.0,67.776,0.0,0.0,-120,67,16524,135.646,-0.751,-0.402,2465,2351,0,0,0
24985000,1,0.790598,0.612335,0.0,0.0,75.517,0.0,0.0,64,-65,16237,150.632,0.696,0.279,2465,2351,0,0,0
24985000,2,0.982865,0.184327,0.0,0.0,21.244,0.0,0.0,4,136,16412,41.237,-0.164,0.271,2465,2351,0,0,0
24985000,3,0.971911,0.235349,0.0,0.0,27.224,0.0,0.0,56,168,16229,54.276,-0.401,0.061,2465,2351,0,0,0
24985000,4,0.999235,0.03911,0.0,0.0,4.483,0.0,0.0,101,-54,16298,9.991,0.104,-1.049,2465,2351,0,0,0
24985000,5,0.998516,-0.054461,-0.0,-0.0,-6.244,-0.0,0.0,0,24,16459,-11.415,0.764,-0.197,2465,2351,0,0,0
24990000,0,0.828584,0.559865,0.0,0.0,68.093,0.0,0.0,-34,63,16444,132.833,0.43,-0.086,2363,2312,0,0,0
24990000,1,0.791027,0.611781,0.0,0.0,75.437,0.0,0.0,110,-114,16535,153.303,-1.592,-1.01,2363,2312,0,0,0
24990000,2,0.984137,0.177408,0.0,0.0,20.438,0.0,0.0,63,12,16415,40.054,-1.457,0.688,2363,2312,0,0,0
24990000,3,0.972559,0.232657,0.0,0.0,26.907,0.0,0.0,104,29,16351,53.478,0.679,0.55,2363,2312,0,0,0
24990000,4,0.999207,0.039811,0.0,0.0,4.563,0.0,0.0,125,-55,16415,8.077,-0.403,0.967,2363,2312,0,0,0
24990000,5,0.998874,-0.047434,-0.0,-0.0,-5.438,-0.0,0.0,116,37,16495,-11.441,-0.863,-0.795,2363,2312,0,0,0
24995000,0,0.82723,0.561863,0.0,0.0,68.369,0.0,0.0,-16,24,16427,136.68,1.001,-2.158,2257,2262,0,0,0
24995000,1,0.791831,0.610741,0.0,0.0,75.286,0.0,0.0,-135,132,16301,151.035,-0.775,-0.837,2257,2262,0,0,0
24995000,2,0.985399,0.170259,0.0,0.0,19.606,0.0,0.0,51,-111,16479,39.095,-1.45,0.058,2257,2262,0,0,0
24995000,3,0.973117,0.230309,0.0,0.0,26.631,0.0,0.0,-50,-95,16361,52.716,-0.542,0.092,2257,2262,0,0,0
24995000,4,0.999154,0.041124,0.0,0.0,4.714,0.0,0.0,19,-16,16550,7.358,-0.811,0.106,2257,2262,0,0,0
24995000,5,0.999192,-0.040182,-0.0,-0.0,-4.606,-0.0,0.0,133,49,16268,-11.554,1.127,1.715,2257,2262,0,0,0
25000000,0,0.826076,0.563559,0.0,0.0,68.605,0.0,0.0,54,3,16472,138.971,-0.797,-0.184,2147,2202,0,0,0
25000000,1,0.793004,0.609216,0.0,0.0,75.066,0.0,0.0,-99,-197,16434,148.756,-0.083,-0.807,2147,2202,0,0,0
25000000,2,0.986643,0.162895,0.0,0.0,18.75,0.0,0.0,106,25,16337,37.586,0.477,-0.985,2147,2202,0,0,0
25000000,3,0.973588,0.228312,0.0,0.0,26.395,0.0,0.0,-53,-30,16350,55.326,0.285,-0.821,2147,2202,0,0,0
25000000,4,0.999073,0.043047,0.0,0.0,4.934,0.0,0.0,14,34,16212,11.348,-0.233,-1.343,2147,2202,0,0,0
25000000,5,0.999465,-0.032719,-0.0,-0.0,-3.75,-0.0,0.0,11,-42,16298,-6.44,-0.097,-1.716,2147,2202,0,0,0
25005000,0,0.825123,0.564952,0.0,0.0,68.798,0.0,0.0,-160,61,16420,138.128,-0.256,0.73,2034,2132,0,0,0
25005000,1,0.794543,0.607208,0.0,0.0,74.776,0.0,0.0,4,-6,16316,149.193,0.234,-0.135,2034,2132,0,0,0
25005000,2,0.987863,0.15533,0.0,0.0,17.872,0.0,0.0,88,-41,16411,35.214,-0.109,0.841,2034,2132,0,0,0
25005000,3,0.973972,0.226668,0.0,0.0,26.202,0.0,0.0,-148,24,16365,51.986,1.274,-0.732,2034,2132,0,0,0
25005000,4,0.998961,0.045574,0.0,0.0,5.224,0.0,0.0,-127,6,16269,10.965,-1.05,1.276,2034,2132,0,0,0
25005000,5,0.999686,-0.02506,-0.0,-0.0,-2.872,-0.0,0.0,128,111,16515,-6.973,1.951,0.204,2034,2132,0,0,0
25010000,0,0.824377,0.566041,0.0,0.0,68.949,0.0,0.0,-59,109,16367,141.859,-0.417,0.129,1918,2053,0,0,0
25010000,1,0.79644,0.604717,0.0,0.0,74.417,0.0,0.0,-63,44,16339,149.214,0.947,0.895,1918,2053,0,0,0
25010000,2,0.98905,0.147579,0.0,0.0,16.973,0.0,0.0,-208,1,16362,34.667,0.246,-0.107,1918,2053,0,0,0
25010000,3,0.97427,0.225383,0.0,0.0,26.051,0.0,0.0,-45,-35,16390,52.816,0.86,0.414,1918,2053,0,0,0
25010000,4,0.998813,0.048701,0.0,0.0,5.583,0.0,0.0,-184,-63,16345,10.178,0.109,-1.311,1918,2053,0,0,0
25010000,5,0.999852,-0.017219,-0.0,-0.0,-1.973,-0.0,0.0,-9,51,16457,-3.652,0.939,-0.15,1918,2053,0,0,0
25015000,0,0.82384,0.566823,0.0,0.0,69.058,0.0,0.0,145,-45,16401,138.753,-1.595,0.066,1801,1965,0,0,0
25015000,1,0.798688,0.601746,0.0,0.0,73.99,0.0,0.0,39,13,16460,147.432,1.146,0.547,1801,1965,0,0,0
25015000,2,0.9902,0.139656,0.0,0.0,16.056,0.0,0.0,-40,39,16518,32.668,0.22,-0.135,1801,1965,0,0,0
25015000,3,0.974484,0.224459,0.0,0.0,25.942,0.0,0.0,168,-110,16255,52.323,-0.254,0.097,1801,1965,0,0,0
25015000,4,0.998625,0.052422,0.0,0.0,6.01,0.0,0.0,-64,-19,16417,8.608,0.66,-0.546,1801,1965,0,0,0
25015000,5,0.999958,-0.009215,-0.0,-0.0,-1.056,-0.0,0.0,36,171,16237,-2.662,0.235,-0.611,1801,1965,0,0,0
25020000,0,0.823513,0.567297,0.0,0.0,69.124,0.0,0.0,205,37,16263,139.268,0.749,-0.254,1683,1871,0,0,0
25020000,1,0.801276,0.598295,0.0,0.0,73.496,0.0,0.0,-11,-14,16352,150.309,0.179,0.854,1683,1871,0,0,0
25020000,2,0.991306,0.131578,0.0,0.0,15.122,0.0,0.0,4,-88,16435,30.4,1.453,0.601,1683,1871,0,0,0
25020000,3,0.974613,0.223897,0.0,0.0,25.876,0.0,0.0,-169,-42,16432,50.804,0.237,0.229,1683,1871,0,0,0
25020000,4,0.99839,0.056729,0.0,0.0,6.504,0.0,0.0,10,-107,16398,12.254,-1.606,-0.807,1683,1871,0,0,0
25020000,5,0.999999,-0.001061,-0.0,-0.0,-0.122,-0.0,0.0,-120,54,16420,-0.373,0.491,0.418,1683,1871,0,0,0
25025000,0,0.823398,0.567464,0.0,0.0,69.147,0.0,0.0,175,-212,16354,136.623,0.012,1.394,1565,1769,0,0,0
25025000,1,0.804193,0.594368,0.0,0.0,72.935,0.0,0.0,46,78,16356,142.685,0.316,1.88,1565,1769,0,0,0
25025000,2,0.992362,0.123361,0.0,0.0,14.172,0.0,0.0,0,12,16519,29.091,-0.651,-0.365,1565,1769,0,0,0
25025000,3,0.974658,0.2237,0.0,0.0,25.853,0.0,0.0,-9,129,16408,52.427,0.581,-1.581,1565,1769,0,0,0
25025000,4,0.9981,0.061613,0.0,0.0,7.065,0.0,0.0,55,76,16330,11.536,-0.854,0.632,1565,1769,0,0,0
25025000,5,0.999974,0.007224,0.0,0.0,0.828,0.0,0.0,-207,179,16184,2.805,-0.789,-1.472,1565,1769,0,0,0
25030000,0,0.823496,0.567322,0.0,0.0,69.127,0.0,0.0,34,178,16347,141.102,-1.43,0.539,1446,1662,0,0,0
25030000,1,0.807427,0.589968,0.0,0.0,72.309,0.0,0.0,-96,71,16233,144.919,-0.452,-0.19,1446,1662,0,0,0
25030000,2,0.993363,0.11502,0.0,0.0,13.21,0.0,0.0,-58,65,16317,26.652,0.775,-0.041,1446,1662,0,0,0
25030000,3,0.97462,0.223867,0.0,0.0,25.873,0.0,0.0,-287,-55,16273,52.724,-0.299,-0.735,1446,1662,0,0,0
25030000,4,0.997749,0.067063,0.0,0.0,7.691,0.0,0.0,5,33,16366,16.015,0.043,1.658,1446,1662,0,0,0
25030000,5,0.999878,0.015624,0.0,0.0,1.79,0.0,0.0,6,-156,16303,3.131,-0.732,-0.401,1446,1662,0,0,0
25035000,0,0.823805,0.566873,0.0,0.0,69.065,0.0,0.0,60,67,16440,142.001,-0.833,0.936,1329,1550,0,0,0
25035000,1,0.810964,0.585096,0.0,0.0,71.62,0.0,0.0,65,77,16375,143.123,0.077,0.5,1329,1550,0,0,0
25035000,2,0.994305,0.106573,0.0,0.0,12.236,0.0,0.0,-126,120,16605,23.828,0.752,0.783,1329,1550,0,0,0
25035000,3,0.974497,0.224399,0.0,0.0,25.935,0.0,0.0,116,29,16286,50.848,0.89,-0.574,1329,1550,0,0,0
25035000,4,0.997327,0.073068,0.0,0.0,8.38,0.0,0.0,62,-135,16343,19.606,0.54,0.04,1329,1550,0,0,0
25035000,5,0.999709,0.024121,0.0,0.0,2.764,0.0,0.0,-34,59,16311,5.366,1.393,0.497,1329,1550,0,0,0
25040000,0,0.824325,0.566117,0.0,0.0,68.96,0.0,0.0,-38,189,16341,138.85,-0.074,-0.487,1212,1435,0,0,0
25040000,1,0.814788,0.579759,0.0,0.0,70.867,0.0,0.0,6,-22,16426,141.557,-1.014,-0.64,1212,1435,0,0,0
25040000,2,0.995183,0.098037,0.0,0.0,11.252,0.0,0.0,45,-96,16318,23.162,-0.311,-0.256,1212,1435,0,0,0
25040000,3,0.974291,0.225293,0.0,0.0,26.04,0.0,0.0,151,142,16342,53.406,1.13,0.371,1212,1435,0,0,0
25040000,4,0.996826,0.079614,0.0,0.0,9.133,0.0,0.0,113,15,16581,20.321,-0.929,-0.118,1212,1435,0,0,0
25040000,5,0.999465,0.032699,0.0,0.0,3.748,0.0,0.0,-38,0,16209,8.873,1.527,-0.041,1212,1435,0,0,0
25045000,0,0.825054,0.565054,0.0,0.0,68.812,0.0,0.0,89,0,16393,138.636,-2.381,-0.434,1098,1318,0,0,0
25045000,1,0.818884,0.57396,0.0,0.0,70.054,0.0,0.0,-47,-82,16460,140.228,0.425,0.145,1098,1318,0,0,0
25045000,2,0.995993,0.089429,0.0,0.0,10.262,0.0,0.0,-89,-57,16503,22.321,-0.023,0.043,1098,1318,0,0,0
25045000,3,0.974,0.226549,0.0,0.0,26.188,0.0,0.0,5,-184,16289,51.746,1.05,0.64,1098,1318,0,0,0
25045000,4,0.996235,0.086689,0.0,0.0,9.946,0.0,0.0,-100,-116,16272,20.403,0.001,0.285,1098,1318,0,0,0
25045000,5,0.999145,0.041339,0.0,0.0,4.738,0.0,0.0,29,112,16379,7.995,-0.087,0.789,1098,1318,0,0,0
25050000,0,0.82599,0.563685,0.0,0.0,68.622,0.0,0.0,-74,96,16422,139.502,-0.249,1.583,987,1199,0,0,0
25050000,1,0.823233,0.567704,0.0,0.0,69.181,0.0,0.0,-54,-83,16255,136.977,-0.86,-0.67,987,1199,0,0,0
25050000,2,0.996733,0.080767,0.0,0.0,9.265,0.0,0.0,37,57,16408,18.861,0.582,-0.939,987,1199,0,0,0
25050000,3,0.973623,0.228163,0.0,0.0,26.378,0.0,0.0,89,-162,16510,55.309,-0.176,-0.444,987,1199,0,0,0
25050000,4,0.995546,0.094277,0.0,0.0,10.819,0.0,0.0,-29,141,16296,22.962,-0.549,0.271,987,1199,0,0,0
25050000,5,0.998748,0.050024,0.0,0.0,5.735,0.0,0.0,179,122,16373,9.698,-1.452,1.036,987,1199,0,0,0
25055000,0,0.827128,0.562014,0.0,0.0,68.39,0.0,0.0,-68,3,16198,137.288,0.798,0.473,879,1081,0,0,0
25055000,1,0.827817,0.560998,0.0,0.0,68.25,0.0,0.0,-135,50,16240,139.015,0.407,0.025,879,1081,0,0,0
25055000,2,0.9974,0.072069,0.0,0.0,8.266,0.0,0.0,-21,-79,16624,18.915,-0.598,-0.423,879,1081,0,0,0
25055000,3,0.973159,0.230132,0.0,0.0,26.61,0.0,0.0,-114,-60,16361,53.924,0.427,-1.347,879,1081,0,0,0
25055000,4,0.994747,0.102361,0.0,0.0,11.75,0.0,0.0,-185,114,16433,23.545,0.392,0.013,879,1081,0,0,0
25055000,5,0.998274,0.058735,0.0,0.0,6.734,0.0,0.0,41,11,16398,14.742,-0.677,1.412,879,1081,0,0,0
25060000,0,0.828465,0.560041,0.0,0.0,68.117,0.0,0.0,50,-53,16483,135.307,0.364,0.229,775,964,0,0,0
25060000,1,0.832617,0.553848,0.0,0.0,67.263,0.0,0.0,-75,-91,16391,134.866,-1.688,-1.187,775,964,0,0,0
25060000,2,0.997991,0.063351,0.0,0.0,7.264,0.0,0.0,-83,-6,16549,14.359,-1.651,-0.042,775,964,0,0,0
25060000,3,0.972608,0.232451,0.0,0.0,26.883,0.0,0.0,205,187,16473,54.157,1.523,-1.028,775,964,0,0,0
25060000,4,0.993829,0.110924,0.0,0.0,12.737,0.0,0.0,-52,76,16208,27.646,0.314,0.643,775,964,0,0,0
25060000,5,0.997722,0.067455,0.0,0.0,7.736,0.0,0.0,14,6,16472,16.11,-1.254,-1.526,775,964,0,0,0
25065000,0,0.829996,0.557769,0.0,0.0,67.803,0.0,0.0,-18,11,16296,134.634,0.942,0.263,676,849,6,0,0
25065000,1,0.837614,0.546263,0.0,0.0,66.222,0.0,0.0,-19,18,16266,132.33,-0.664,-1.412,676,849,6,0,0
25065000,2,0.998506,0.054633,0.0,0.0,6.264,0.0,0.0,166,-19,16295,10.559,1.415,0.842,676,849,6,0,0
25065000,3,0.971968,0.235114,0.0,0.0,27.197,0.0,0.0,165,-9,16313,52.7,1.083,-2.051,676,849,6,0,0
25065000,4,0.99278,0.119946,0.0,0.0,13.778,0.0,0.0,-106,120,16404,28.021,-0.373,0.06,676,849,6,0,0
25065000,5,0.997095,0.076165,0.0,0.0,8.736,0.0,0.0,-5,-209,16574,17.814,-1.101,-0.854,676,849,6,0,0
25070000,0,0.831716,0.555201,0.0,0.0,67.449,0.0,0.0,25,74,16281,135.422,-0.583,0.026,582,737,21,0,0
25070000,1,0.842784,0.538251,0.0,0.0,65.129,0.0,0.0,-188,1,16278,129.883,0.219,-0.377,582,737,21,0,0
25070000,2,0.998945,0.045932,0.0,0.0,5.265,0.0,0.0,-68,-230,16372,11.83,-0.096,1.336,582,737,21,0,0
25070000,3,0.971236,0.238117,0.0,0.0,27.551,0.0,0.0,148,101,16362,53.786,-0.779,0.455,582,737,21,0,0
25070000,4,0.991592,0.129407,0.0,0.0,14.871,0.0,0.0,201,124,16469,31.375,0.689,-0.48,582,737,21,0,0
25070000,5,0.996394,0.084849,0.0,0.0,9.735,0.0,0.0,174,218,16504,19.644,1.59,0.209,582,737,21,0,0
25075000,0,0.833619,0.55234,0.0,0.0,67.055,0.0,0.0,97,-94,16452,132.306,-1.236,-0.888,493,630,45,0,0
25075000,1,0.848109,0.529822,0.0,0.0,63.987,0.0,0.0,53,-113,16273,129.266,1.448,-0.025,493,630,45,0,0
25075000,2,0.999305,0.037267,0.0,0.0,4.271,0.0,0.0,-50,-12,16343,6.713,0.176,0.479,493,630,45,0,0
25075000,3,0.970413,0.241453,0.0,0.0,27.945,0.0,0.0,-104,52,16302,58.046,0.552,0.011,493,630,45,0,0
25075000,4,0.990252,0.139287,0.0,0.0,16.013,0.0,0.0,-111,-71,16554,31.187,0.111,0.483,493,630,45,0,0
25075000,5,0.99562,0.093488,0.0,0.0,10.729,0.0,0.0,-139,0,16413,20.328,0.28,-0.202,493,630,45,0,0
25080000,0,0.835697,0.549191,0.0,0.0,66.623,0.0,0.0,38,0,16445,135.897,0.636,-0.394,410,528,78,0,0
25080000,1,0.853565,0.520986,0.0,0.0,62.797,0.0,0.0,-153,60,16498,126.749,0.026,0.869,410,528,78,0,0
25080000,2,0.999589,0.028654,0.0,0.0,3.284,0.0,0.0,29,76,16554,5.99,-1.482,0.733,410,528,78,0,0
25080000,3,0.969495,0.245113,0.0,0.0,28.377,0.0,0.0,-193,-92,16284,55.164,-0.664,-0.964,410,528,78,0,0
25080000,4,0.988752,0.149563,0.0,0.0,17.203,0.0,0.0,77,-13,16260,33.687,-0.628,-0.816,410,528,78,0,0
25080000,5,0.994778,0.102064,0.0,0.0,11.716,0.0,0.0,33,148,16449,22.372,-0.618,0.206,410,528,78,0,0
25085000,0,0.837944,0.545757,0.0,0.0,66.153,0.0,0.0,-179,-106,16309,130.58,0.307,-0.266,334,434,119,0,0
25085000,1,0.859131,0.511755,0.0,0.0,61.562,0.0,0.0,-74,-104,16385,121.667,0.627,-0.878,334,434,119,0,0
25085000,2,0.999798,0.020112,0.0,0.0,2.305,0.0,0.0,-38,-71,16372,5.499,0.88,0.772,334,434,119,0,0
25085000,3,0.968481,0.249089,0.0,0.0,28.847,0.0,0.0,23,15,16250,56.304,0.823,-0.27,334,434,119,0,0
25085000,4,0.987083,0.160211,0.0,0.0,18.438,0.0,0.0,40,-68,16578,35.794,-1.523,-0.089,334,434,119,0,0
25085000,5,0.993869,0.11056,0.0,0.0,12.695,0.0,0.0,174,-65,16327,23.409,-0.283,0.572,334,434,119,0,0
25090000,0,0.840351,0.542042,0.0,0.0,65.646,0.0,0.0,-117,-41,16588,130.868,-0.567,0.045,265,346,168,0,0
25090000,1,0.864784,0.502143,0.0,0.0,60.284,0.0,0.0,-153,-43,16277,121.488,0.916,-0.655,265,346,168,0,0
25090000,2,0.999932,0.011658,0.0,0.0,1.336,0.0,0.0,-6,175,16550,2.543,0.496,-0.653,265,346,168,0,0
25090000,3,0.967369,0.253374,0.0,0.0,29.354,0.0,0.0,-133,36,16531,57.677,-0.294,0.791,265,346,168,0,0
25090000,4,0.985235,0.171209,0.0,0.0,19.716,0.0,0.0,-99,-157,16485,37.834,-0.284,-1.419,265,346,168,0,0
25090000,5,0.992899,0.118959,0.0,0.0,13.664,0.0,0.0,-50,-152,16416,26.492,-0.428,-0.711,265,346,168,0,0
25095000,0,0.842911,0.538053,0.0,0.0,65.102,0.0,0.0,67,180,16522,132.398,-0.051,-0.028,204,267,224,0,0
25095000,1,0.870503,0.492164,0.0,0.0,58.966,0.0,0.0,62,87,16354,116.698,-0.04,0.049,204,267,224,0,0
25095000,2,0.999995,0.00331,0.0,0.0,0.379,0.0,0.0,92,-157,16372,-1.0,0.325,0.996,204,267,224,0,0
25095000,3,0.966157,0.257956,0.0,0.0,29.898,0.0,0.0,50,-72,16446,61.55,-0.145,1.13,204,267,224,0,0
25095000,4,0.9832,0.182529,0.0,0.0,21.034,0.0,0.0,-27,159,16520,41.533,-1.2,0.823,204,267,224,0,0
25095000,5,0.991871,0.127244,0.0,0.0,14.621,0.0,0.0,-75,65,16239,28.011,-1.252,-0.944,204,267,224,0,0
25100000,0,0.845614,0.533794,0.0,0.0,64.524,0.0,0.0,-49,-26,16493,130.316,0.876,0.319,149,197,289,0,0
25100000,1,0.876264,0.481832,0.0,0.0,57.61,0.0,0.0,14,213,16294,117.449,0.739,-0.414,149,197,289,0,0
25100000,2,0.999988,-0.004916,-0.0,-0.0,-0.563,-0.0,0.0,10,-15,16456,-0.447,-0.095,-0.168,149,197,289,0,0
25100000,3,0.964843,0.262826,0.0,0.0,30.476,0.0,0.0,-37,96,16480,59.01,1.157,0.484,149,197,289,0,0
25100000,4,0.980972,0.194147,0.0,0.0,22.39,0.0,0.0,12,-66,16397,45.577,-1.459,1.278,149,197,289,0,0
25100000,5,0.990791,0.135398,0.0,0.0,15.563,0.0,0.0,54,-25,16519,30.482,0.36,0.519,149,197,289,0,0
25105000,0,0.848452,0.529273,0.0,0.0,63.913,0.0,0.0,48,69,16542,126.379,0.488,0.903,103,137,360,0,0
25105000,1,0.882046,0.471164,0.0,0.0,56.22,0.0,0.0,175,-74,16353,111.618,0.428,-0.258,103,137,360,0,0
25105000,2,0.999915,-0.013001,-0.0,-0.0,-1.49,-0.0,0.0,76,7,16236,0.411,0.058,-0.216,103,137,360,0,0
25105000,3,0.963426,0.267973,0.0,0.0,31.087,0.0,0.0,-20,83,16348,62.361,-1.259,-1.082,103,137,360,0,0
25105000,4,0.978544,0.206036,0.0,0.0,23.78,0.0,0.0,-67,24,16479,47.944,1.342,-0.015,103,137,360,0,0
25105000,5,0.989664,0.143405,0.0,0.0,16.49,0.0,0.0,-160,47,16451,31.988,-0.565,1.911,103,137,360,0,0
25110000,0,0.851414,0.524494,0.0,0.0,63.268,0.0,0.0,104,24,16396,127.152,0.281,-1.22,65,87,439,0,0
25110000,1,0.887827,0.460178,0.0,0.0,54.797,0.0,0.0,-46,138,16412,108.291,-1.438,0.758,65,87,439,0,0
25110000,2,0.999781,-0.02093,-0.0,-0.0,-2.399,-0.0,0.0,-40,5,16301,-2.369,0.3,0.531,65,87,439,0,0
25110000,3,0.961905,0.273385,0.0,0.0,31.732,0.0,0.0,23,-36,16392,63.812,1.188,-1.382,65,87,439,0,0
25110000,4,0.975911,0.218168,0.0,0.0,25.203,0.0,0.0,-149,-33,16359,53.503,-0.794,0.785,65,87,439,0,0
25110000,5,0.988496,0.151249,0.0,0.0,17.399,0.0,0.0,-27,-199,16480,34.449,0.034,1.488,65,87,439,0,0
25115000,0,0.854491,0.519467,0.0,0.0,62.593,0.0,0.0,89,-13,16381,124.507,-0.84,-0.276,36,48,524,0,0
25115000,1,0.893586,0.448892,0.0,0.0,53.345,0.0,0.0,8,9,16215,108.115,-0.707,1.468,36,48,524,0,0
25115000,2,0.999588,-0.028688,-0.0,-0.0,-3.288,-0.0,0.0,-77,66,16308,-7.925,1.423,0.043,36,48,524,0,0
25115000,3,0.960277,0.27905,0.0,0.0,32.407,0.0,0.0,73,83,16374,64.935,-0.728,-0.506,36,48,524,0,0
25115000,4,0.973069,0.230515,0.0,0.0,26.655,0.0,0.0,-187,117,16259,49.604,1.745,-1.563,36,48,524,0,0
25115000,5,0.987292,0.158915,0.0,0.0,18.288,0.0,0.0,-41,139,16309,35.552,-0.618,0.966,36,48,524,0,0
25120000,0,0.857672,0.514197,0.0,0.0,61.888,0.0,0.0,-24,-98,16406,123.318,1.293,0.216,15,20,614,0,0
25120000,1,0.899303,0.437327,0.0,0.0,51.867,0.0,0.0,-11,12,16361,103.605,-1.484,-1.463,15,20,614,0,0
25120000,2,0.999343,-0.036257,-0.0,-0.0,-4.156,-0.0,0.0,-87,34,16395,-9.105,1.037,0.601,15,20,614,0,0
25120000,3,0.958541,0.284956,0.0,0.0,33.112,0.0,0.0,43,184,16492,65.482,-0.506,-1.032,15,20,614,0,0
25120000,4,0.970014,0.243049,0.0,0.0,28.133,0.0,0.0,35,56,16447,57.321,0.73,0.364,15,20,614,0,0
25120000,5,0.986061,0.166387,0.0,0.0,19.156,0.0,0.0,-102,-59,16276,40.235,0.933,0.189,15,20,614,0,0
25125000,0,0.860947,0.508694,0.0,0.0,61.154,0.0,0.0,102,-35,16595,122.101,0.866,-0.132,3,4,711,0,0
25125000,1,0.904957,0.425504,0.0,0.0,50.365,0.0,0.0,234,-127,16333,102.594,-0.474,-1.153,3,4,711,0,0
25125000,2,0.999048,-0.043622,-0.0,-0.0,-5.0,-0.0,0.0,39,-44,16428,-9.455,0.154,0.581,3,4,711,0,0
25125000,3,0.956696,0.291088,0.0,0.0,33.846,0.0,0.0,-7,-245,16388,67.502,-1.066,0.551,3,4,711,0,0
25125000,4,0.966746,0.25574,0.0,0.0,29.635,0.0,0.0,110,53,16243,56.683,-0.172,0.761,3,4,711,0,0
25125000,5,0.984807,0.173651,0.0,0.0,20.0,0.0,0.0,78,-1,16330,41.649,0.271,-0.544,3,4,711,0,0
25130000,0,0.864306,0.502966,0.0,0.0,60.393,0.0,0.0,-14,14,16277,123.386,-0.703,0.307,0,0,812,0,1
25130000,1,0.91053,0.413444,0.0,0.0,48.843,0.0,0.0,92,174,16539,96.665,-0.653,-0.463,0,0,812,0,1
25130000,2,0.99871,-0.05077,-0.0,-0.0,-5.82,-0.0,0.0,-67,18,16568,-11.617,0.492,0.291,0,0,812,0,1
25130000,3,0.954742,0.297434,0.0,0.0,34.607,0.0,0.0,43,-66,16164,71.409,0.342,0.964,0,0,812,0,1
25130000,4,0.963263,0.268561,0.0,0.0,31.157,0.0,0.0,-76,-7,16412,62.373,-0.504,0.697,0,0,812,0,1
25130000,5,0.983539,0.180693,0.0,0.0,20.82,0.0,0.0,98,-128,16364,44.545,-0.841,0.346,0,0,812,0,1
25135000,0,0.867737,0.497023,0.0,0.0,59.606,0.0,0.0,25,64,16414,119.121,0.106,-0.925,0,0,917,0,1
25135000,1,0.916003,0.401171,0.0,0.0,47.303,0.0,0.0,-15,55,16300,95.148,0.47,-0.713,0,0,917,0,1
